"rules","support","confidence","lift","count"
"{Dell Desktop,Microsoft Office Home and Student 2016,ViewSonic Monitor} => {iMac}",0.00335536349771225,0.785714285714286,3.06768558951965,33
"{Dell Desktop,Samsung Monitor,ViewSonic Monitor} => {iMac}",0.00335536349771225,0.785714285714286,3.06768558951965,33
"{ASUS 2 Monitor,HP Laptop,Microsoft Office Home and Student 2016} => {iMac}",0.00294865277071683,0.783783783783784,3.06014827848889,29
"{ASUS Monitor,Lenovo Desktop Computer,ViewSonic Monitor} => {iMac}",0.0032536858159634,0.780487804878049,3.04727969868027,32
"{ASUS 2 Monitor,HP Black & Tri-color Ink} => {iMac}",0.00213523131672598,0.777777777777778,3.03669886639319,21
"{ASUS 2 Monitor,Eluktronics Pro Gaming Laptop} => {iMac}",0.00284697508896797,0.777777777777778,3.03669886639319,28
"{Apple MacBook Air,ASUS Monitor,HP Laptop} => {iMac}",0.00213523131672598,0.777777777777778,3.03669886639319,21
"{Dell Laptop,Lenovo Desktop Computer,ViewSonic Monitor} => {iMac}",0.00213523131672598,0.777777777777778,3.03669886639319,21
"{Mackie CR Speakers,ViewSonic Monitor} => {iMac}",0.00244026436197255,0.774193548387097,3.02270486240059,24
"{Acer Desktop,Apple Magic Keyboard,ASUS 2 Monitor} => {iMac}",0.00203355363497712,0.769230769230769,3.00332854918008,20
"{Acer Desktop,ASUS Monitor,ViewSonic Monitor} => {iMac}",0.00203355363497712,0.769230769230769,3.00332854918008,20
"{Acer Aspire,Apple Magic Keyboard,Dell Desktop} => {iMac}",0.00305033045246568,0.769230769230769,3.00332854918008,30
"{AOC Monitor,Dell Desktop,Lenovo Desktop Computer} => {iMac}",0.00264361972547026,0.764705882352941,2.98566191065549,26
"{ASUS Chromebook,HP Laptop,Microsoft Office Home and Student 2016} => {iMac}",0.00264361972547026,0.764705882352941,2.98566191065549,26
"{Apple Magic Keyboard,ASUS Monitor,ViewSonic Monitor} => {iMac}",0.00264361972547026,0.764705882352941,2.98566191065549,26
"{Alienware Laptop,Apple Magic Keyboard} => {iMac}",0.00294865277071683,0.763157894736842,2.97961806063392,29
"{CYBERPOWER Gamer Desktop,Dell Desktop,Lenovo Desktop Computer,ViewSonic Monitor} => {iMac}",0.00223690899847483,0.758620689655172,2.96190332781208,22
"{ASUS Monitor,Lenovo Desktop Computer,Microsoft Office Home and Student 2016} => {iMac}",0.0025419420437214,0.757575757575758,2.9578235711622,25
"{Dell Desktop,HDMI Cable 6ft,HP Laptop} => {iMac}",0.00244026436197255,0.75,2.92824533545058,24
